edge_id,pair_key,relation,source_id,target_id,inverse_relation,evidence
ED02116,L01058,file_member_of_family,F0002,FAM008,family_contains_file,Project2–Project5 progression
ED02117,L01059,family_contains_file,FAM008,F0003,file_member_of_family,Project2–Project5 progression
ED02118,L01059,file_member_of_family,F0003,FAM008,family_contains_file,Project2–Project5 progression
ED02119,L01060,family_contains_file,FAM008,F0004,file_member_of_family,Project2–Project5 progression
ED02120,L01060,file_member_of_family,F0004,FAM008,family_contains_file,Project2–Project5 progression
ED02121,L01061,family_contains_file,FAM008,F0008,file_member_of_family,Project2–Project5 progression
ED02122,L01061,file_member_of_family,F0008,FAM008,family_contains_file,Project2–Project5 progression
ED02123,L01062,family_contains_file,FAM008,F0009,file_member_of_family,Project2–Project5 progression
ED02124,L01062,file_member_of_family,F0009,FAM008,family_contains_file,Project2–Project5 progression
ED02125,L01063,family_contains_file,FAM008,F0010,file_member_of_family,Project2–Project5 progression
ED02126,L01063,file_member_of_family,F0010,FAM008,family_contains_file,Project2–Project5 progression
ED02127,L01064,family_contains_file,FAM008,F0081,file_member_of_family,Project2–Project5 progression
ED02128,L01064,file_member_of_family,F0081,FAM008,family_contains_file,Project2–Project5 progression
ED02129,L01065,family_contains_file,FAM008,F0082,file_member_of_family,Project2–Project5 progression
ED02130,L01065,file_member_of_family,F0082,FAM008,family_contains_file,Project2–Project5 progression
ED02131,L01066,family_contains_file,FAM008,F0083,file_member_of_family,Project2–Project5 progression
ED02132,L01066,file_member_of_family,F0083,FAM008,family_contains_file,Project2–Project5 progression
ED02133,L01067,family_contains_file,FAM008,F0084,file_member_of_family,Project2–Project5 progression
ED02134,L01067,file_member_of_family,F0084,FAM008,family_contains_file,Project2–Project5 progression
ED02135,L01068,family_contains_file,FAM008,F0085,file_member_of_family,Project2–Project5 progression
ED02136,L01068,file_member_of_family,F0085,FAM008,family_contains_file,Project2–Project5 progression
ED02137,L01069,family_contains_file,FAM008,F0086,file_member_of_family,Project2–Project5 progression
ED02138,L01069,file_member_of_family,F0086,FAM008,family_contains_file,Project2–Project5 progression
ED02139,L01070,family_contains_file,FAM008,F0087,file_member_of_family,Project2–Project5 progression
ED02140,L01070,file_member_of_family,F0087,FAM008,family_contains_file,Project2–Project5 progression
ED02141,L01071,family_contains_file,FAM008,F0088,file_member_of_family,Project2–Project5 progression
ED02142,L01071,file_member_of_family,F0088,FAM008,family_contains_file,Project2–Project5 progression
ED02143,L01072,family_contains_file,FAM008,F0089,file_member_of_family,Project2–Project5 progression
ED02144,L01072,file_member_of_family,F0089,FAM008,family_contains_file,Project2–Project5 progression
ED02145,L01073,family_contains_file,FAM008,F0090,file_member_of_family,Project2–Project5 progression
ED02146,L01073,file_member_of_family,F0090,FAM008,family_contains_file,Project2–Project5 progression
ED02147,L01074,family_contains_file,FAM008,F0091,file_member_of_family,Project2–Project5 progression
ED02148,L01074,file_member_of_family,F0091,FAM008,family_contains_file,Project2–Project5 progression
ED02149,L01075,family_contains_file,FAM008,F0092,file_member_of_family,Project2–Project5 progression
ED02150,L01075,file_member_of_family,F0092,FAM008,family_contains_file,Project2–Project5 progression
ED02151,L01076,family_contains_file,FAM008,F0093,file_member_of_family,Project2–Project5 progression
ED02152,L01076,file_member_of_family,F0093,FAM008,family_contains_file,Project2–Project5 progression
ED02153,L01077,family_contains_file,FAM008,F0094,file_member_of_family,Project2–Project5 progression
ED02154,L01077,file_member_of_family,F0094,FAM008,family_contains_file,Project2–Project5 progression
ED02155,L01078,family_contains_file,FAM008,F0095,file_member_of_family,Project2–Project5 progression
ED02156,L01078,file_member_of_family,F0095,FAM008,family_contains_file,Project2–Project5 progression
ED02157,L01079,family_contains_file,FAM008,F0096,file_member_of_family,Project2–Project5 progression
ED02158,L01079,file_member_of_family,F0096,FAM008,family_contains_file,Project2–Project5 progression
ED02159,L01080,family_contains_file,FAM008,F0102,file_member_of_family,Project2–Project5 progression
ED02160,L01080,file_member_of_family,F0102,FAM008,family_contains_file,Project2–Project5 progression
ED02161,L01081,family_contains_file,FAM008,F0120,file_member_of_family,Project2–Project5 progression
ED02162,L01081,file_member_of_family,F0120,FAM008,family_contains_file,Project2–Project5 progression
ED02163,L01082,family_contains_file,FAM008,F0121,file_member_of_family,Project2–Project5 progression
ED02164,L01082,file_member_of_family,F0121,FAM008,family_contains_file,Project2–Project5 progression
ED02165,L01083,family_contains_file,FAM008,F0135,file_member_of_family,Project2–Project5 progression
ED02166,L01083,file_member_of_family,F0135,FAM008,family_contains_file,Project2–Project5 progression
ED02167,L01084,family_contains_file,FAM008,F0144,file_member_of_family,Project2–Project5 progression
ED02168,L01084,file_member_of_family,F0144,FAM008,family_contains_file,Project2–Project5 progression
ED02169,L01085,family_contains_file,FAM008,F0145,file_member_of_family,Project2–Project5 progression
ED02170,L01085,file_member_of_family,F0145,FAM008,family_contains_file,Project2–Project5 progression
ED02171,L01086,family_contains_file,FAM008,F0154,file_member_of_family,Project2–Project5 progression
ED02172,L01086,file_member_of_family,F0154,FAM008,family_contains_file,Project2–Project5 progression
ED02173,L01087,family_contains_file,FAM008,F0164,file_member_of_family,Project2–Project5 progression
ED02174,L01087,file_member_of_family,F0164,FAM008,family_contains_file,Project2–Project5 progression
ED02175,L01088,family_contains_file,FAM008,F0165,file_member_of_family,Project2–Project5 progression
ED02176,L01088,file_member_of_family,F0165,FAM008,family_contains_file,Project2–Project5 progression
ED02177,L01089,family_contains_file,FAM008,F0166,file_member_of_family,Project2–Project5 progression
ED02178,L01089,file_member_of_family,F0166,FAM008,family_contains_file,Project2–Project5 progression
ED02179,L01090,family_contains_file,FAM009,F0103,file_member_of_family,Schedule Risk Analysis set
ED02180,L01090,file_member_of_family,F0103,FAM009,family_contains_file,Schedule Risk Analysis set
ED02181,L01091,family_contains_file,FAM009,F0127,file_member_of_family,Schedule Risk Analysis set
ED02182,L01091,file_member_of_family,F0127,FAM009,family_contains_file,Schedule Risk Analysis set
ED02183,L01092,family_contains_file,FAM009,F0128,file_member_of_family,Schedule Risk Analysis set
ED02184,L01092,file_member_of_family,F0128,FAM009,family_contains_file,Schedule Risk Analysis set
ED02185,L01093,family_contains_file,FAM009,F0146,file_member_of_family,Schedule Risk Analysis set
ED02186,L01093,file_member_of_family,F0146,FAM009,family_contains_file,Schedule Risk Analysis set
ED02187,L01094,family_contains_file,FAM009,F0147,file_member_of_family,Schedule Risk Analysis set
ED02188,L01094,file_member_of_family,F0147,FAM009,family_contains_file,Schedule Risk Analysis set
ED02189,L01095,family_contains_file,FAM009,F0148,file_member_of_family,Schedule Risk Analysis set
ED02190,L01095,file_member_of_family,F0148,FAM009,family_contains_file,Schedule Risk Analysis set
ED02191,L01096,family_contains_file,FAM009,F0149,file_member_of_family,Schedule Risk Analysis set
ED02192,L01096,file_member_of_family,F0149,FAM009,family_contains_file,Schedule Risk Analysis set
ED02193,L01097,family_contains_file,FAM009,F0150,file_member_of_family,Schedule Risk Analysis set
ED02194,L01097,file_member_of_family,F0150,FAM009,family_contains_file,Schedule Risk Analysis set
ED02195,L01098,family_contains_file,FAM009,F0151,file_member_of_family,Schedule Risk Analysis set
ED02196,L01098,file_member_of_family,F0151,FAM009,family_contains_file,Schedule Risk Analysis set
ED02197,L01099,family_contains_file,FAM009,F0152,file_member_of_family,Schedule Risk Analysis set
ED02198,L01099,file_member_of_family,F0152,FAM009,family_contains_file,Schedule Risk Analysis set
ED02199,L01100,family_contains_file,FAM010,F0011,file_member_of_family,TP1–TP3 synthetic battery
ED02200,L01100,file_member_of_family,F0011,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02201,L01101,family_contains_file,FAM010,F0012,file_member_of_family,TP1–TP3 synthetic battery
ED02202,L01101,file_member_of_family,F0012,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02203,L01102,family_contains_file,FAM010,F0013,file_member_of_family,TP1–TP3 synthetic battery
ED02204,L01102,file_member_of_family,F0013,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02205,L01103,family_contains_file,FAM010,F0014,file_member_of_family,TP1–TP3 synthetic battery
ED02206,L01103,file_member_of_family,F0014,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02207,L01104,family_contains_file,FAM010,F0015,file_member_of_family,TP1–TP3 synthetic battery
ED02208,L01104,file_member_of_family,F0015,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02209,L01105,family_contains_file,FAM010,F0016,file_member_of_family,TP1–TP3 synthetic battery
ED02210,L01105,file_member_of_family,F0016,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02211,L01106,family_contains_file,FAM010,F0017,file_member_of_family,TP1–TP3 synthetic battery
ED02212,L01106,file_member_of_family,F0017,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02213,L01107,family_contains_file,FAM010,F0018,file_member_of_family,TP1–TP3 synthetic battery
ED02214,L01107,file_member_of_family,F0018,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02215,L01108,family_contains_file,FAM010,F0019,file_member_of_family,TP1–TP3 synthetic battery
ED02216,L01108,file_member_of_family,F0019,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02217,L01109,family_contains_file,FAM010,F0130,file_member_of_family,TP1–TP3 synthetic battery
ED02218,L01109,file_member_of_family,F0130,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02219,L01110,family_contains_file,FAM010,F0131,file_member_of_family,TP1–TP3 synthetic battery
ED02220,L01110,file_member_of_family,F0131,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02221,L01111,family_contains_file,FAM010,F0132,file_member_of_family,TP1–TP3 synthetic battery
ED02222,L01111,file_member_of_family,F0132,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02223,L01112,family_contains_file,FAM010,F0155,file_member_of_family,TP1–TP3 synthetic battery
ED02224,L01112,file_member_of_family,F0155,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02225,L01113,family_contains_file,FAM010,F0156,file_member_of_family,TP1–TP3 synthetic battery
ED02226,L01113,file_member_of_family,F0156,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02227,L01114,family_contains_file,FAM010,F0157,file_member_of_family,TP1–TP3 synthetic battery
ED02228,L01114,file_member_of_family,F0157,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02229,L01115,family_contains_file,FAM010,F0158,file_member_of_family,TP1–TP3 synthetic battery
ED02230,L01115,file_member_of_family,F0158,FAM010,family_contains_file,TP1–TP3 synthetic battery
ED02231,L01116,family_contains_file,FAM011,F0020,file_member_of_family,TP4 Data Center version chain
ED02232,L01116,file_member_of_family,F0020,FAM011,family_contains_file,TP4 Data Center version chain
ED02233,L01117,family_contains_file,FAM011,F0021,file_member_of_family,TP4 Data Center version chain
ED02234,L01117,file_member_of_family,F0021,FAM011,family_contains_file,TP4 Data Center version chain
ED02235,L01118,family_contains_file,FAM011,F0022,file_member_of_family,TP4 Data Center version chain
ED02236,L01118,file_member_of_family,F0022,FAM011,family_contains_file,TP4 Data Center version chain
ED02237,L01119,family_contains_file,FAM011,F0023,file_member_of_family,TP4 Data Center version chain
